,session_id,timestamp,user_id,product_id,event_type,offered_discount,hour,weekday,city,gender,category_path,price,price_log,cat_1,event_count,end_with_purchase
5909,101787,2021-03-16 05:44:44,139,1078,0,0,5,Tuesday,Szczecin,F,1,5126.0,3.709778601848225,Komputery,5,0
5910,101787,2021-03-16 05:47:29,139,1079,0,0,5,Tuesday,Szczecin,F,1,4598.0,3.6625689669332604,Komputery,6,0
5911,101789,2021-01-31 15:05:34,139,1318,0,0,15,Sunday,Szczecin,F,3,553.0,2.7427251313046983,Sprzęt RTV,1,0
5912,101790,2021-01-17 11:12:45,139,1315,0,0,11,Sunday,Szczecin,F,14,54.99,1.7402837196818792,Telefony i akcesoria,1,0
5913,101790,2021-01-17 11:13:04,139,1319,0,0,11,Sunday,Szczecin,F,14,14.99,1.1758016328482794,Telefony i akcesoria,2,0
5914,101790,2021-01-17 11:16:13,139,1316,0,0,11,Sunday,Szczecin,F,14,249.0,2.3961993470957363,Telefony i akcesoria,3,0
5915,101790,2021-01-17 11:18:50,139,1317,0,0,11,Sunday,Szczecin,F,14,1303.96,3.1152642692749506,Telefony i akcesoria,4,0
5916,101791,2021-02-06 13:12:27,139,1067,0,0,13,Saturday,Szczecin,F,10,207.33,2.316662147688631,Telefony i akcesoria,1,1
5917,101791,2021-02-06 13:13:29,139,1067,1,0,13,Saturday,Szczecin,F,10,207.33,2.316662147688631,Telefony i akcesoria,2,1
5918,101792,2021-03-08 17:33:41,139,1005,0,5,17,Monday,Szczecin,F,6,49.99,1.6988831367525903,Gry i konsole,1,0
5919,101792,2021-03-08 17:36:04,139,1011,0,5,17,Monday,Szczecin,F,6,139.99,2.1460970135358695,Gry i konsole,2,0
5920,101793,2021-02-08 23:35:39,139,1035,0,0,23,Monday,Szczecin,F,10,2199.9,3.342402939715273,Telefony i akcesoria,1,0
5921,101793,2021-02-08 23:39:23,139,1067,0,0,23,Monday,Szczecin,F,10,207.33,2.316662147688631,Telefony i akcesoria,2,0
5922,101794,2021-02-06 03:52:22,139,1278,0,20,3,Saturday,Szczecin,F,13,78.9,1.8970770032094204,Sprzęt RTV,1,0
5923,101794,2021-02-06 03:53:05,139,1281,0,20,3,Saturday,Szczecin,F,13,64.8,1.8115750058705933,Sprzęt RTV,2,0
5924,101795,2021-04-12 12:25:52,139,1316,0,0,12,Monday,Szczecin,F,14,249.0,2.3961993470957363,Telefony i akcesoria,1,0
5925,101795,2021-04-12 12:29:44,139,1315,0,0,12,Monday,Szczecin,F,14,54.99,1.7402837196818792,Telefony i akcesoria,2,0
5926,101795,2021-04-12 12:32:22,139,1319,0,0,12,Monday,Szczecin,F,14,14.99,1.1758016328482794,Telefony i akcesoria,3,0
5927,101796,2021-01-12 07:43:44,139,1041,0,0,7,Tuesday,Szczecin,F,11,79.9,1.9025467793139914,Gry i konsole,1,0
5928,101796,2021-01-12 07:45:06,139,1040,0,0,7,Tuesday,Szczecin,F,11,79.9,1.9025467793139914,Gry i konsole,2,0
5929,101797,2021-01-26 04:20:40,139,1075,0,0,4,Tuesday,Szczecin,F,1,1998.14,3.3006259138686387,Komputery,1,0
5930,101797,2021-01-26 04:20:48,139,1080,0,0,4,Tuesday,Szczecin,F,1,5301.9,3.724431532175318,Komputery,2,0
5931,101797,2021-01-26 04:23:47,139,1002,0,0,4,Tuesday,Szczecin,F,1,2048.5,3.311435968289161,Komputery,3,0
5932,101799,2021-03-17 13:48:59,139,1288,0,0,13,Wednesday,Szczecin,F,2,119.0,2.075546961392531,Sprzęt RTV,1,0
5933,101799,2021-03-17 13:53:57,139,1291,0,0,13,Wednesday,Szczecin,F,2,168.79,2.227346713181426,Sprzęt RTV,2,0
5934,101799,2021-03-17 13:58:47,139,1290,0,0,13,Wednesday,Szczecin,F,2,169.0,2.2278867046136734,Sprzęt RTV,3,0
5935,101799,2021-03-17 14:03:36,139,1286,0,0,14,Wednesday,Szczecin,F,2,59.99,1.778078861937455,Sprzęt RTV,4,0
5936,101799,2021-03-17 14:07:17,139,1284,0,0,14,Wednesday,Szczecin,F,2,49.9,1.69810054562339,Sprzęt RTV,5,0
5937,101799,2021-03-17 14:08:52,139,1293,0,0,14,Wednesday,Szczecin,F,2,44.99,1.6531159931655668,Sprzęt RTV,6,0
5938,101801,2021-02-26 03:16:38,139,1283,0,10,3,Friday,Szczecin,F,0,99.99,1.9999565683801925,Sprzęt RTV,1,0
5939,101804,2021-04-16 05:58:07,140,1284,0,0,5,Friday,Warszawa,M,2,49.9,1.69810054562339,Sprzęt RTV,1,0
5940,101804,2021-04-16 06:00:09,140,1292,0,0,6,Friday,Warszawa,M,2,189.0,2.2764618041732443,Sprzęt RTV,2,0
5941,101806,2021-03-25 15:33:21,140,1318,0,20,15,Thursday,Warszawa,M,3,553.0,2.7427251313046983,Sprzęt RTV,1,1
5942,101806,2021-03-25 15:38:02,140,1318,1,20,15,Thursday,Warszawa,M,3,553.0,2.7427251313046983,Sprzęt RTV,2,1
5943,101807,2021-04-15 21:16:15,140,1046,0,15,21,Thursday,Warszawa,M,11,61.18,1.7866094726486599,Gry i konsole,1,1
5944,101807,2021-04-15 21:16:32,140,1043,0,15,21,Thursday,Warszawa,M,11,109.0,2.037426497940624,Gry i konsole,2,1
5945,101807,2021-04-15 21:18:32,140,1047,0,15,21,Thursday,Warszawa,M,11,89.9,1.9537596917332287,Gry i konsole,3,1
5946,101807,2021-04-15 21:20:53,140,1041,0,15,21,Thursday,Warszawa,M,11,79.9,1.9025467793139914,Gry i konsole,4,1
5947,101807,2021-04-15 21:22:13,140,1084,0,15,21,Thursday,Warszawa,M,11,99.99,1.9999565683801925,Gry i konsole,5,1
5948,101807,2021-04-15 21:25:29,140,1044,0,15,21,Thursday,Warszawa,M,11,79.9,1.9025467793139914,Gry i konsole,6,1
5949,101807,2021-04-15 21:26:54,140,1044,1,15,21,Thursday,Warszawa,M,11,79.9,1.9025467793139914,Gry i konsole,7,1
5950,101808,2021-03-31 09:31:13,140,1288,0,20,9,Wednesday,Warszawa,M,2,119.0,2.075546961392531,Sprzęt RTV,1,0
5951,101808,2021-03-31 09:36:06,140,1287,0,20,9,Wednesday,Warszawa,M,2,129.0,2.110589710299249,Sprzęt RTV,2,0
5952,101808,2021-03-31 09:40:55,140,1290,0,20,9,Wednesday,Warszawa,M,2,169.0,2.2278867046136734,Sprzęt RTV,3,0
5953,101808,2021-03-31 09:41:02,140,1286,0,20,9,Wednesday,Warszawa,M,2,59.99,1.778078861937455,Sprzęt RTV,4,0
5954,101808,2021-03-31 09:45:31,140,1284,0,20,9,Wednesday,Warszawa,M,2,49.9,1.69810054562339,Sprzęt RTV,5,0
5955,101808,2021-03-31 09:49:27,140,1292,0,20,9,Wednesday,Warszawa,M,2,189.0,2.2764618041732443,Sprzęt RTV,6,0
5956,101808,2021-03-31 09:49:53,140,1285,0,20,9,Wednesday,Warszawa,M,2,82.99,1.9190257645873603,Sprzęt RTV,7,0
5957,101809,2021-04-03 13:36:49,140,1035,0,0,13,Saturday,Warszawa,M,10,2199.9,3.342402939715273,Telefony i akcesoria,1,1
5958,101809,2021-04-03 13:37:30,140,1067,0,0,13,Saturday,Warszawa,M,10,207.33,2.316662147688631,Telefony i akcesoria,2,1
5959,101809,2021-04-03 13:37:50,140,1067,1,0,13,Saturday,Warszawa,M,10,207.33,2.316662147688631,Telefony i akcesoria,3,1
5960,101810,2021-01-10 06:51:35,140,1276,0,20,6,Sunday,Warszawa,M,9,1816.97,3.259347756729049,Komputery,1,0
5961,101810,2021-01-10 06:55:33,140,1277,0,20,6,Sunday,Warszawa,M,9,2317.02,3.3649297825392854,Komputery,2,0
5962,101812,2021-02-01 02:50:59,140,1037,0,0,2,Monday,Warszawa,M,12,799.0,2.902546779313991,Komputery,1,1
5963,101812,2021-02-01 02:55:31,140,1032,0,0,2,Monday,Warszawa,M,12,688.78,2.838080528085926,Komputery,2,1
5964,101812,2021-02-01 02:57:51,140,1032,1,0,2,Monday,Warszawa,M,12,688.78,2.838080528085926,Komputery,3,1
5965,101813,2021-01-18 18:46:59,140,1004,0,0,18,Monday,Warszawa,M,6,49.99,1.6988831367525903,Gry i konsole,1,0
5966,101813,2021-01-18 18:49:06,140,1010,0,0,18,Monday,Warszawa,M,6,89.99,1.9541942518158624,Gry i konsole,2,0
5967,101813,2021-01-18 18:51:21,140,1008,0,0,18,Monday,Warszawa,M,6,49.99,1.6988831367525903,Gry i konsole,3,0
5968,101813,2021-01-18 18:54:50,140,1013,0,0,18,Monday,Warszawa,M,6,129.99,2.113909943754037,Gry i konsole,4,0
5969,101813,2021-01-18 18:54:58,140,1007,0,0,18,Monday,Warszawa,M,6,89.99,1.9541942518158624,Gry i konsole,5,0
5970,101813,2021-01-18 18:59:11,140,1012,0,0,18,Monday,Warszawa,M,6,69.0,1.8388490907372552,Gry i konsole,6,0
5971,101813,2021-01-18 19:01:36,140,1006,0,0,19,Monday,Warszawa,M,6,59.9,1.7774268223893115,Gry i konsole,7,0
5972,101813,2021-01-18 19:06:18,140,1009,0,0,19,Monday,Warszawa,M,6,69.0,1.8388490907372552,Gry i konsole,8,0
5973,101813,2021-01-18 19:10:17,140,1011,0,0,19,Monday,Warszawa,M,6,139.99,2.1460970135358695,Gry i konsole,9,0
5974,101814,2021-03-02 13:56:28,140,1289,0,10,13,Tuesday,Warszawa,M,2,129.0,2.110589710299249,Sprzęt RTV,1,1
5975,101814,2021-03-02 13:59:03,140,1290,0,10,13,Tuesday,Warszawa,M,2,169.0,2.2278867046136734,Sprzęt RTV,2,1
5976,101814,2021-03-02 14:01:22,140,1292,0,10,14,Tuesday,Warszawa,M,2,189.0,2.2764618041732443,Sprzęt RTV,3,1
5977,101814,2021-03-02 14:04:24,140,1293,0,10,14,Tuesday,Warszawa,M,2,44.99,1.6531159931655668,Sprzęt RTV,4,1
5978,101814,2021-03-02 14:05:19,140,1293,1,10,14,Tuesday,Warszawa,M,2,44.99,1.6531159931655668,Sprzęt RTV,5,1
5979,101815,2021-02-04 22:48:54,140,1072,0,15,22,Thursday,Warszawa,M,5,299.0,2.4756711883244296,Telefony i akcesoria,1,0
5980,101815,2021-02-04 22:49:19,140,1222,0,15,22,Thursday,Warszawa,M,5,245.0,2.3891660843645326,Telefony i akcesoria,2,0
5981,101815,2021-02-04 22:50:50,140,1073,0,15,22,Thursday,Warszawa,M,5,129.0,2.110589710299249,Telefony i akcesoria,3,0
5982,101816,2021-02-11 04:39:29,140,1050,0,0,4,Thursday,Warszawa,M,7,37.9,1.5786392099680724,Gry i konsole,1,0
5983,101816,2021-02-11 04:43:18,140,1054,0,0,4,Thursday,Warszawa,M,7,32.99,1.518382315545344,Gry i konsole,2,0
5984,101816,2021-02-11 04:45:12,140,1056,0,0,4,Thursday,Warszawa,M,7,29.99,1.476976465759527,Gry i konsole,3,0
5985,101816,2021-02-11 04:45:30,140,1055,0,0,4,Thursday,Warszawa,M,7,32.99,1.518382315545344,Gry i konsole,4,0
5986,101816,2021-02-11 04:45:57,140,1052,0,0,4,Thursday,Warszawa,M,7,78.9,1.8970770032094204,Gry i konsole,5,0
5987,101816,2021-02-11 04:46:35,140,1051,0,0,4,Thursday,Warszawa,M,7,76.9,1.885926339801431,Gry i konsole,6,0
5988,101816,2021-02-11 04:48:18,140,1048,0,0,4,Thursday,Warszawa,M,7,63.49,1.802705327074352,Gry i konsole,7,0
5989,101816,2021-02-11 04:51:33,140,1053,0,0,4,Thursday,Warszawa,M,7,42.9,1.6324572921847242,Gry i konsole,8,0
5990,101816,2021-02-11 04:54:57,140,1049,0,0,4,Thursday,Warszawa,M,7,17.9,1.252853030979893,Gry i konsole,9,0
5991,101817,2021-02-28 14:10:03,140,1287,0,0,14,Sunday,Warszawa,M,2,129.0,2.110589710299249,Sprzęt RTV,1,1
5992,101817,2021-02-28 14:11:58,140,1291,0,0,14,Sunday,Warszawa,M,2,168.79,2.227346713181426,Sprzęt RTV,2,1
5993,101817,2021-02-28 14:15:38,140,1284,0,0,14,Sunday,Warszawa,M,2,49.9,1.69810054562339,Sprzęt RTV,3,1
5994,101817,2021-02-28 14:19:28,140,1289,0,0,14,Sunday,Warszawa,M,2,129.0,2.110589710299249,Sprzęt RTV,4,1
5995,101817,2021-02-28 14:24:27,140,1290,0,0,14,Sunday,Warszawa,M,2,169.0,2.2278867046136734,Sprzęt RTV,5,1
5996,101817,2021-02-28 14:26:06,140,1288,0,0,14,Sunday,Warszawa,M,2,119.0,2.075546961392531,Sprzęt RTV,6,1
5997,101817,2021-02-28 14:27:33,140,1288,1,0,14,Sunday,Warszawa,M,2,119.0,2.075546961392531,Sprzęt RTV,7,1
5998,101818,2021-01-16 01:10:20,140,1030,0,0,1,Saturday,Warszawa,M,12,739.0,2.8686444383948255,Komputery,1,1
5999,101818,2021-01-16 01:14:14,140,1033,0,0,1,Saturday,Warszawa,M,12,3029.0,3.481299273332856,Komputery,2,1
6000,101818,2021-01-16 01:14:37,140,1038,0,0,1,Saturday,Warszawa,M,12,1117.01,3.0480570611419107,Komputery,3,1
6001,101818,2021-01-16 01:18:10,140,1025,0,0,1,Saturday,Warszawa,M,12,349.0,2.5428254269591797,Komputery,4,1
6002,101818,2021-01-16 01:19:51,140,1034,0,0,1,Saturday,Warszawa,M,12,1079.0,3.0330214446829107,Komputery,5,1
6003,101818,2021-01-16 01:23:36,140,1037,0,0,1,Saturday,Warszawa,M,12,799.0,2.902546779313991,Komputery,6,1
6004,101818,2021-01-16 01:25:09,140,1017,0,0,1,Saturday,Warszawa,M,12,399.0,2.6009728956867484,Komputery,7,1
6005,101818,2021-01-16 01:27:54,140,1017,1,0,1,Saturday,Warszawa,M,12,399.0,2.6009728956867484,Komputery,8,1
6006,101819,2021-04-03 13:25:50,140,1278,0,0,13,Saturday,Warszawa,M,13,78.9,1.8970770032094204,Sprzęt RTV,1,1
6007,101819,2021-04-03 13:29:16,140,1278,1,0,13,Saturday,Warszawa,M,13,78.9,1.8970770032094204,Sprzęt RTV,2,1
6008,101820,2021-02-05 16:45:10,140,1233,0,0,16,Friday,Warszawa,M,8,109.0,2.037426497940624,Sprzęt RTV,1,1
6009,101820,2021-02-05 16:47:40,140,1233,1,0,16,Friday,Warszawa,M,8,109.0,2.037426497940624,Sprzęt RTV,2,1
6010,101821,2021-04-05 07:59:33,140,1009,0,0,7,Monday,Warszawa,M,6,69.0,1.8388490907372552,Gry i konsole,1,0
6011,101821,2021-04-05 08:02:37,140,1005,0,0,8,Monday,Warszawa,M,6,49.99,1.6988831367525903,Gry i konsole,2,0
6012,101821,2021-04-05 08:07:17,140,1004,0,0,8,Monday,Warszawa,M,6,49.99,1.6988831367525903,Gry i konsole,3,0
6013,101821,2021-04-05 08:08:52,140,1008,0,0,8,Monday,Warszawa,M,6,49.99,1.6988831367525903,Gry i konsole,4,0
6014,101822,2021-01-02 22:55:05,140,1079,0,15,22,Saturday,Warszawa,M,1,4598.0,3.6625689669332604,Komputery,1,1
6015,101822,2021-01-02 22:56:39,140,1076,0,15,22,Saturday,Warszawa,M,1,2399.0,3.380030247967831,Komputery,2,1
6016,101822,2021-01-02 23:00:31,140,1081,0,15,23,Saturday,Warszawa,M,1,5259.0,3.7209031708134575,Komputery,3,1
6017,101822,2021-01-02 23:03:49,140,1077,0,15,23,Saturday,Warszawa,M,1,3777.0,3.577146984827525,Komputery,4,1
6018,101822,2021-01-02 23:07:57,140,1003,0,15,23,Saturday,Warszawa,M,1,7639.0,3.88303651002768,Komputery,5,1
6019,101822,2021-01-02 23:08:21,140,1002,0,15,23,Saturday,Warszawa,M,1,2048.5,3.311435968289161,Komputery,6,1
6020,101822,2021-01-02 23:13:13,140,1075,0,15,23,Saturday,Warszawa,M,1,1998.14,3.3006259138686387,Komputery,7,1
6021,101822,2021-01-02 23:14:43,140,1080,0,15,23,Saturday,Warszawa,M,1,5301.9,3.724431532175318,Komputery,8,1
6022,101822,2021-01-02 23:19:13,140,1080,1,15,23,Saturday,Warszawa,M,1,5301.9,3.724431532175318,Komputery,9,1
6023,101824,2021-03-27 16:25:42,140,1007,0,5,16,Saturday,Warszawa,M,6,89.99,1.9541942518158624,Gry i konsole,1,1
6024,101824,2021-03-27 16:27:25,140,1011,0,5,16,Saturday,Warszawa,M,6,139.99,2.1460970135358695,Gry i konsole,2,1
6025,101824,2021-03-27 16:27:31,140,1012,0,5,16,Saturday,Warszawa,M,6,69.0,1.8388490907372552,Gry i konsole,3,1
6026,101824,2021-03-27 16:31:16,140,1006,0,5,16,Saturday,Warszawa,M,6,59.9,1.7774268223893115,Gry i konsole,4,1
6027,101824,2021-03-27 16:33:01,140,1009,0,5,16,Saturday,Warszawa,M,6,69.0,1.8388490907372552,Gry i konsole,5,1
6028,101824,2021-03-27 16:35:58,140,1009,1,5,16,Saturday,Warszawa,M,6,69.0,1.8388490907372552,Gry i konsole,6,1
6029,101825,2021-04-02 05:30:27,140,1234,0,0,5,Friday,Warszawa,M,8,193.0,2.285557309007774,Sprzęt RTV,1,1
6030,101825,2021-04-02 05:32:17,140,1234,1,0,5,Friday,Warszawa,M,8,193.0,2.285557309007774,Sprzęt RTV,2,1
6031,101826,2021-03-21 09:16:53,140,1315,0,15,9,Sunday,Warszawa,M,14,54.99,1.7402837196818792,Telefony i akcesoria,1,1
6032,101826,2021-03-21 09:17:17,140,1315,1,15,9,Sunday,Warszawa,M,14,54.99,1.7402837196818792,Telefony i akcesoria,2,1
6033,101827,2021-03-17 13:57:13,140,1001,0,10,13,Wednesday,Warszawa,M,4,58.97,1.7706311277778066,Telefony i akcesoria,1,1
6034,101827,2021-03-17 14:00:06,140,1001,1,10,14,Wednesday,Warszawa,M,4,58.97,1.7706311277778066,Telefony i akcesoria,2,1
6035,101828,2021-02-20 19:37:47,140,1317,0,0,19,Saturday,Warszawa,M,14,1303.96,3.1152642692749506,Telefony i akcesoria,1,1
6036,101828,2021-02-20 19:38:32,140,1317,1,0,19,Saturday,Warszawa,M,14,1303.96,3.1152642692749506,Telefony i akcesoria,2,1
6037,101829,2021-02-26 18:22:53,140,1277,0,0,18,Friday,Warszawa,M,9,2317.02,3.3649297825392854,Komputery,1,1
6038,101829,2021-02-26 18:26:40,140,1277,1,0,18,Friday,Warszawa,M,9,2317.02,3.3649297825392854,Komputery,2,1
6039,101830,2021-02-09 10:23:09,140,1292,0,20,10,Tuesday,Warszawa,M,2,189.0,2.2764618041732443,Sprzęt RTV,1,0
6040,101830,2021-02-09 10:25:23,140,1289,0,20,10,Tuesday,Warszawa,M,2,129.0,2.110589710299249,Sprzęt RTV,2,0
6041,101830,2021-02-09 10:25:35,140,1284,0,20,10,Tuesday,Warszawa,M,2,49.9,1.69810054562339,Sprzęt RTV,3,0
6042,101830,2021-02-09 10:27:49,140,1290,0,20,10,Tuesday,Warszawa,M,2,169.0,2.2278867046136734,Sprzęt RTV,4,0
6043,101830,2021-02-09 10:31:20,140,1285,0,20,10,Tuesday,Warszawa,M,2,82.99,1.9190257645873603,Sprzęt RTV,5,0
6044,101830,2021-02-09 10:33:06,140,1288,0,20,10,Tuesday,Warszawa,M,2,119.0,2.075546961392531,Sprzęt RTV,6,0
6045,101830,2021-02-09 10:33:42,140,1293,0,20,10,Tuesday,Warszawa,M,2,44.99,1.6531159931655668,Sprzęt RTV,7,0
6046,101830,2021-02-09 10:34:13,140,1291,0,20,10,Tuesday,Warszawa,M,2,168.79,2.227346713181426,Sprzęt RTV,8,0
6047,101831,2021-01-13 09:34:12,140,1025,0,5,9,Wednesday,Warszawa,M,12,349.0,2.5428254269591797,Komputery,1,1
6048,101831,2021-01-13 09:36:37,140,1038,0,5,9,Wednesday,Warszawa,M,12,1117.01,3.0480570611419107,Komputery,2,1
6049,101831,2021-01-13 09:40:44,140,1039,0,5,9,Wednesday,Warszawa,M,12,269.0,2.429752280002408,Komputery,3,1
6050,101831,2021-01-13 09:44:24,140,1036,0,5,9,Wednesday,Warszawa,M,12,639.0,2.8055008581584002,Komputery,4,1
6051,101831,2021-01-13 09:47:30,140,1017,0,5,9,Wednesday,Warszawa,M,12,399.0,2.6009728956867484,Komputery,5,1
6052,101831,2021-01-13 09:48:15,140,1034,0,5,9,Wednesday,Warszawa,M,12,1079.0,3.0330214446829107,Komputery,6,1
6053,101831,2021-01-13 09:49:43,140,1034,1,5,9,Wednesday,Warszawa,M,12,1079.0,3.0330214446829107,Komputery,7,1
6054,101832,2021-02-18 05:28:43,140,1281,0,15,5,Thursday,Warszawa,M,13,64.8,1.8115750058705933,Sprzęt RTV,1,1
6055,101832,2021-02-18 05:30:32,140,1281,1,15,5,Thursday,Warszawa,M,13,64.8,1.8115750058705933,Sprzęt RTV,2,1
6056,101834,2021-04-04 05:18:17,140,1233,0,0,5,Sunday,Warszawa,M,8,109.0,2.037426497940624,Sprzęt RTV,1,1
6057,101834,2021-04-04 05:22:24,140,1234,0,0,5,Sunday,Warszawa,M,8,193.0,2.285557309007774,Sprzęt RTV,2,1
6058,101834,2021-04-04 05:26:30,140,1234,1,0,5,Sunday,Warszawa,M,8,193.0,2.285557309007774,Sprzęt RTV,3,1
6059,101835,2021-03-25 17:21:39,140,1234,0,15,17,Thursday,Warszawa,M,8,193.0,2.285557309007774,Sprzęt RTV,1,1
6060,101835,2021-03-25 17:25:47,140,1234,1,15,17,Thursday,Warszawa,M,8,193.0,2.285557309007774,Sprzęt RTV,2,1
6061,101836,2021-03-08 06:18:37,140,1013,0,5,6,Monday,Warszawa,M,6,129.99,2.113909943754037,Gry i konsole,1,0
6062,101836,2021-03-08 06:18:57,140,1012,0,5,6,Monday,Warszawa,M,6,69.0,1.8388490907372552,Gry i konsole,2,0
6063,101836,2021-03-08 06:23:02,140,1005,0,5,6,Monday,Warszawa,M,6,49.99,1.6988831367525903,Gry i konsole,3,0
6064,101836,2021-03-08 06:25:59,140,1011,0,5,6,Monday,Warszawa,M,6,139.99,2.1460970135358695,Gry i konsole,4,0
6065,101836,2021-03-08 06:29:57,140,1006,0,5,6,Monday,Warszawa,M,6,59.9,1.7774268223893115,Gry i konsole,5,0
6066,101836,2021-03-08 06:32:08,140,1008,0,5,6,Monday,Warszawa,M,6,49.99,1.6988831367525903,Gry i konsole,6,0
6067,101836,2021-03-08 06:36:08,140,1010,0,5,6,Monday,Warszawa,M,6,89.99,1.9541942518158624,Gry i konsole,7,0
6068,101837,2021-02-18 08:48:54,140,1033,0,0,8,Thursday,Warszawa,M,12,3029.0,3.481299273332856,Komputery,1,0
6069,101837,2021-02-18 08:53:03,140,1034,0,0,8,Thursday,Warszawa,M,12,1079.0,3.0330214446829107,Komputery,2,0
6070,101837,2021-02-18 08:54:24,140,1032,0,0,8,Thursday,Warszawa,M,12,688.78,2.838080528085926,Komputery,3,0
6071,101837,2021-02-18 08:54:42,140,1036,0,0,8,Thursday,Warszawa,M,12,639.0,2.8055008581584002,Komputery,4,0
6072,101837,2021-02-18 08:55:05,140,1025,0,0,8,Thursday,Warszawa,M,12,349.0,2.5428254269591797,Komputery,5,0
6073,101837,2021-02-18 08:55:56,140,1039,0,0,8,Thursday,Warszawa,M,12,269.0,2.429752280002408,Komputery,6,0
6074,101837,2021-02-18 08:56:04,140,1037,0,0,8,Thursday,Warszawa,M,12,799.0,2.902546779313991,Komputery,7,0
6075,101837,2021-02-18 08:59:04,140,1017,0,0,8,Thursday,Warszawa,M,12,399.0,2.6009728956867484,Komputery,8,0
6076,101837,2021-02-18 09:01:51,140,1038,0,0,9,Thursday,Warszawa,M,12,1117.01,3.0480570611419107,Komputery,9,0
6077,101838,2021-01-05 08:25:03,140,1278,0,0,8,Tuesday,Warszawa,M,13,78.9,1.8970770032094204,Sprzęt RTV,1,1
6078,101838,2021-01-05 08:29:26,140,1281,0,0,8,Tuesday,Warszawa,M,13,64.8,1.8115750058705933,Sprzęt RTV,2,1
6079,101838,2021-01-05 08:31:39,140,1281,1,0,8,Tuesday,Warszawa,M,13,64.8,1.8115750058705933,Sprzęt RTV,3,1
6080,101839,2021-02-21 01:58:15,140,1033,0,0,1,Sunday,Warszawa,M,12,3029.0,3.481299273332856,Komputery,1,1
6081,101839,2021-02-21 01:59:45,140,1038,0,0,1,Sunday,Warszawa,M,12,1117.01,3.0480570611419107,Komputery,2,1
6082,101839,2021-02-21 02:00:49,140,1036,0,0,2,Sunday,Warszawa,M,12,639.0,2.8055008581584002,Komputery,3,1
6083,101839,2021-02-21 02:03:54,140,1017,0,0,2,Sunday,Warszawa,M,12,399.0,2.6009728956867484,Komputery,4,1
6084,101839,2021-02-21 02:05:47,140,1030,0,0,2,Sunday,Warszawa,M,12,739.0,2.8686444383948255,Komputery,5,1
6085,101839,2021-02-21 02:08:10,140,1039,0,0,2,Sunday,Warszawa,M,12,269.0,2.429752280002408,Komputery,6,1
6086,101839,2021-02-21 02:08:50,140,1037,0,0,2,Sunday,Warszawa,M,12,799.0,2.902546779313991,Komputery,7,1
6087,101839,2021-02-21 02:09:52,140,1037,1,0,2,Sunday,Warszawa,M,12,799.0,2.902546779313991,Komputery,8,1
6088,101840,2021-03-19 14:54:47,140,1002,0,0,14,Friday,Warszawa,M,1,2048.5,3.311435968289161,Komputery,1,1
6089,101840,2021-03-19 14:59:13,140,1002,1,0,14,Friday,Warszawa,M,1,2048.5,3.311435968289161,Komputery,2,1
6090,101841,2021-02-02 06:12:27,140,1074,0,0,6,Tuesday,Warszawa,M,5,86.28,1.9359101364305074,Telefony i akcesoria,1,1
6091,101841,2021-02-02 06:13:56,140,1201,0,0,6,Tuesday,Warszawa,M,5,327.47,2.51517151980495,Telefony i akcesoria,2,1
6092,101841,2021-02-02 06:15:36,140,1072,0,0,6,Tuesday,Warszawa,M,5,299.0,2.4756711883244296,Telefony i akcesoria,3,1
6093,101841,2021-02-02 06:19:44,140,1222,0,0,6,Tuesday,Warszawa,M,5,245.0,2.3891660843645326,Telefony i akcesoria,4,1
6094,101841,2021-02-02 06:20:18,140,1073,0,0,6,Tuesday,Warszawa,M,5,129.0,2.110589710299249,Telefony i akcesoria,5,1
6095,101841,2021-02-02 06:22:39,140,1073,1,0,6,Tuesday,Warszawa,M,5,129.0,2.110589710299249,Telefony i akcesoria,6,1
6096,101842,2021-04-16 10:24:26,140,1032,0,15,10,Friday,Warszawa,M,12,688.78,2.838080528085926,Komputery,1,1
6097,101842,2021-04-16 10:26:34,140,1033,0,15,10,Friday,Warszawa,M,12,3029.0,3.481299273332856,Komputery,2,1
6098,101842,2021-04-16 10:30:15,140,1033,1,15,10,Friday,Warszawa,M,12,3029.0,3.481299273332856,Komputery,3,1
6099,101843,2021-01-18 09:18:08,140,1009,0,10,9,Monday,Warszawa,M,6,69.0,1.8388490907372552,Gry i konsole,1,1
6100,101843,2021-01-18 09:22:27,140,1007,0,10,9,Monday,Warszawa,M,6,89.99,1.9541942518158624,Gry i konsole,2,1
6101,101843,2021-01-18 09:24:53,140,1010,0,10,9,Monday,Warszawa,M,6,89.99,1.9541942518158624,Gry i konsole,3,1
6102,101843,2021-01-18 09:26:56,140,1013,0,10,9,Monday,Warszawa,M,6,129.99,2.113909943754037,Gry i konsole,4,1
6103,101843,2021-01-18 09:28:16,140,1004,0,10,9,Monday,Warszawa,M,6,49.99,1.6988831367525903,Gry i konsole,5,1
6104,101843,2021-01-18 09:33:04,140,1011,0,10,9,Monday,Warszawa,M,6,139.99,2.1460970135358695,Gry i konsole,6,1
6105,101843,2021-01-18 09:36:12,140,1006,0,10,9,Monday,Warszawa,M,6,59.9,1.7774268223893115,Gry i konsole,7,1
6106,101843,2021-01-18 09:37:31,140,1012,0,10,9,Monday,Warszawa,M,6,69.0,1.8388490907372552,Gry i konsole,8,1
6107,101843,2021-01-18 09:37:59,140,1005,0,10,9,Monday,Warszawa,M,6,49.99,1.6988831367525903,Gry i konsole,9,1
